rooms,area,gross_rent,net_rent,plz,street,place,build_ren_year,infos,url_immoscout,balcony_terrace,pets,elevator,car_spot,minergie,wheelchair_access,new_building,washmachine,dishwasher
4.5,93.0,1530,1270,2555,Gartenweg 3,Brügg BE,1986,Suchen Sie eine Parterre-Wohnung in gepflegter und kinderfreundlicher Umgebung? Dann sind Sie bei uns genau richtig!. Wohnküche mit Glaskeramikkochfeld. modernes Bad/WC. ganze Wohnung mit Parkett. Einbauschrank mit offener Garderobe. Sonniger Gartensitzplatz mit Blick ins Grüne. Kellerabteil- und Estrichabteil vorhanden. Kinderspielplatz in der Überbauung vorhanden. öffentl. Verkehr in wenigen Gehminuten erreichbarBei Bedarf kann ein Einstellplatz für CHF 110.00 pro Monat dazu gemietet werden.Bei den Innenfotos handelt es sich um Musterfotos welche lediglich den Ausbaustandard darstellen und leicht vom Mietobjekt abweichen können.Haben wir Ihr Interesse geweckt? Dann freuen wir uns auf Ihre Kontaktaufnahme.,https://www.immoscout24.ch/de/d/wohnung-mieten-bruegg-be/7099485,False,False,False,False,False,False,False,False,False
3.5,76.0,1550,1320,3075,Breitfeldstrasse 3b,Rüfenacht BE,1967,Diese attraktive Wohnung in gepflegter Umgebung bietet Ihnen folgende Annehmlichkeiten:. Wohn- und Schlafzimmer mit Parkettböden. abschliessbare Küche mit Glaskeramikherd. Badezimmer mit Badewanne. Korridor mit Einbauschrank. grosser sonniger Balkon. Kellerabteil vorhanden. Einkaufsmöglichkeiten und ÖV in unmittelbarer NäheBei den Innenfotos handelt es sich um Musterfotos welche lediglich den Ausbaustandard darstellen und leicht vom Mietobjekt abweichen können.Haben wir Ihr Interesse geweckt? Dann freuen wir uns auf Ihre Kontaktaufnahme.,https://www.immoscout24.ch/de/d/wohnung-mieten-ruefenacht-be/6451206,True,False,False,False,False,False,False,False,False
3.5,104.0,3000,2700,3095,Schweizerhausweg 4,Spiegel b. Bern,0,BeschreibungSuchen Sie eine Wohnung mit einem interessanten Grundriss der keiner 08/15 Wohnung entspricht? Dann könnte Sie die neu erstellte Gartenwohnung im Eigentumsstandard mit unverbaubarer Aussicht auf die Stadt Bern (Aare Marzili Bundeshaus Kursaal Münster etc.) interessieren.Die Wohnung ist ab sofort bezugsbereit und bietet Ihnen einen modernen Ausbau der gehobenen Ansprüchen gerecht wird:Direkter Zugang von der Garage in die WohnungGrosszügige Einbauschränke vorhandenEinladender EingangsbereichFussbodenheizung; gespiesen durch Erdsonde und Solarpanels auf dem DachIn den Wohnräumen sorgt der Eichenparkett für ein angenehmes Klima; im Nassbereich sind grosse (90 x90 cm) hellgraue Keramikplatten verlegtDie offene Küche ausgestattet mit Miele-Geräte ist mit dem Essbereich verbundenDas nach Südwesten ausgerichtete Wohnzimmer hat einen direkten Ausgang in den Garten (Alleinnutzungsrecht) sowie auf die Terrasse und lassen keine Wünsche offen. Im Winter sorgt ein Cheminée-Ofen im Wohnzimmer für ein zusätzliches behagliches AmbienteDas Schlafzimmer ist gegen Norden ausgerichtet mit Blick aufs Bundeshaus und direktem Zugang ins Badezimmer welches mit Kaldewei- Laufen- und Vola-Produkten ausgestattet istDas zweite Zimmer (10 m2) kann als Gästezimmer Büro oder Fernsehzimmer genutzt werden da es an das Wohnzimmer angrenzt und durch eine hochwertige Schiebtüre unterteilt istDas grosszügige Kellerabteil (26 m2) verfügt über eine eigene Wachmaschine und einen Tumbler (beides Miele-Geräte)Einstellhallenplatz kann dazu gemietet werden (Fr. 100.-/Monat)Haben wir Ihr Interesse geweckt? Dann freuen wir uns über Ihren Anruf und stehen Ihnen gerne für einen unverbindlichen Besichtigungstermin gerne zur Verfügung.,https://www.immoscout24.ch/de/d/wohnung-mieten-spiegel-b-bern/7106679,True,False,False,False,False,False,True,True,True
4.0,100.0,1900,1800,3645,Gwattstutz 46,Gwatt (Thun),2022,Ein kleines energiesaniertes REFH im Gwatt  am Thunersee steht für Sie zur Miete parat (Erstbezug nach Gesamtrenovation).Ideal geeignet für einen Zweipersonenhaushalt.Interessiert?076 761 58 98  ab 19 Uhr,https://www.immoscout24.ch/de/d/reihen-einfamilienhaus-mieten-gwatt-thun/7106702,True,False,False,False,False,False,False,False,False
3.5,87.5,1330,1100,3436,Buchrainstutz 1,Zollbrück,0,Wir vermieten per 01. August 2022 oder evtl. früher eine 3.5-Zimmer-Wohnung im 1. Obergeschoss in dieser charmanten Altbauliegenschaft.Die Wohnung ist wie folgt ausgestattet:zweckmässige Küche mit viel Stauraum Geschirrspüler Glaskeramikherd und EckbankBad mit Badewannezwei Lauben (westseitig gedeckter Laubenteil + Aussenreduit)3 abgeschlossene Zimmer (teilweise mit Einbauschrank)KellerZum Mietobjekt gehört ein Aussensitzplatz und ein Rasen mit Abendsonne. Es kann ein Garten angelegt werden.Die Waschküche liegt im Erdgeschoss und wird mit der Mietpartei der Parterrewohnung gemeinsam genutzt. Weiter kann im Anbau ein Werkraum mit den anderen Mietparteien im Hause benützt werden.Zur Wohnung können eine grosse Garage (CHF 100.00/Mt.) oder eine kleine Garage (CHF70.00) sowie ein Autounterstand (CHF 70.00/Mt.) dazu gemietet werden.Gerne dürfen Sie sich für weitere Auskünfte oder die Vereinbarung eines Besichtigungstermins mit uns in Verbindung setzen.,https://www.immoscout24.ch/de/d/wohnung-mieten-zollbrueck/7106703,True,False,False,True,False,False,False,False,True
3.5,86.0,1670,1490,3235,Insstrasse 22,Erlach,2012,Glas- Holzküche mit Kochinsel und Bar Granitabdeckung Backofen Mikrowellengerät Kühlschrank mit Tiefkühler (3 Schubladen). Küche verfügt über viele Schubladen grosses Glaskeramikfeld und Dampfabzuggrosser BalkonSchlafzimmer mit separater begehbarer AnkleideEingang mit begehbarer GarderobeGarten zur MitbenützungKeller mit Fenster und Lavabo deshalb auch geeignet als Bastelraum2 Parkplätze vor dem Haus zum Mieten à je 50.00 CHF/MonatGarage zum mieten auf Anfrage für 120.00 CHF/MonatMietbeginn: ab 01. September 2022 oder nach Absprache ab 01. Juni 2022 möglich.,https://www.immoscout24.ch/de/d/dachwohnung-mieten-erlach/4330349,True,False,False,True,False,False,True,False,True
3.5,73.0,1520,1320,3700,Neumattstrasse 10,Spiez,1986,An zentraler Lage in Spiezpraktische gefällige Raumaufteilungkomplette Balkonverschalung mit Glasfalttüreneigener Waschturmneue Küchemit Einstellhallenplatz,https://www.immoscout24.ch/de/d/wohnung-mieten-spiez/7106644,True,False,True,False,False,False,False,True,True
4.5,103.0,1700,1500,3176,Pfrundstrasse 28,Neuenegg,2021,Wir vermieten nach einer Totalsanierung in einem Mehrfamilien Haus im 2. OG eine helle grosszügige 4.5-Wohnung. Die Wohnung besticht mit folgenden Attributen:·         helles Wohnzimmer mit Blick ins Grüne·         Chemie für den gemütlichen Winterabend.·         angrenzender Essbreich·         zwei helle Kinderzimmer und ein Elternschlafzimmer·         neuen Küche mit modernen Küchengeräten·         neues Badezimmer mit Badewanne und WC·         separate schwellenlose Dusche aus Glas·         grosser Balkon zum Draussen sitzen und die Natur geniessen·         separates Kellerabteil und Velokeller·         Gemeinschaft-Waschküche mit Waschmaschine und Tumbler.·         Garage / Aussenparkplatz zuzüglich Fr.150.-/Mt.·         kein Durchgangsverkehr.·         10 Gehminuten zu Einkauf-Möglichkeiten oder ÖV·         Ebenfalls stehen Besucherparkplätze zur Verfügung.Es sind keine Hunde erlaubt.(BITTE KEINE VERMITTLUNGSAGENTUREN),https://www.immoscout24.ch/de/d/wohnung-mieten-neuenegg/7106646,True,False,False,True,False,False,False,True,True
3.5,100.0,2590,2290,2572,Unterdorfstrasse 18,Mörigen,2017,Exklusive Dach-Wohnung  in neu (2017) erstellter Liegenschaft in Mörigen zu vermieten.Die Liegenschaft profitiert von einer einzigartigen Lage mit Seesicht.Die Liegenschaft profitiert von einer einzigartigen Lage. Das regional steuergünstige Mörigen gehört zu einem der beliebtesten Wohnorte im Seeland und gilt als „Goldschatz“ oder als „Perle am Bielersee“. Aufgrund der im Vergleich zu den Nachbarsgemeinden deutlich tieferen Steuern sind Einsparungen bis zu Fr. 500.-/Monat möglich (je nach individueller Situation).Die Wohnung ist hochstehendend ausgestattet und verfügt über ausserordentliche Vorzüge:schöner BalkonDampfgarer Vakuumierschublade Weintemperierschrank Amerikanischer Side-by-Side KühlschrankGrosszügiges Badezimmer mit Dusche und BadWaschmaschine und Tumbler in der WohnungElektrische Storen und SonnenstorenWellnessbereich (gemeinsam genutzt)Wasser-EnthärtungsanlageEinstellhallenplätze und Fahrradständer mit Strom-Anschlussuvm.Zur Wohnung können Parkmöglichkeiten (Einstellhallenplatz Aussenparkplatz) gemietet werden.Gerne stehen wir Ihnen für weitere Informationen zur Verfügung.,https://www.immoscout24.ch/de/d/wohnung-mieten-moerigen/7085353,True,False,True,True,False,False,True,True,True
3.5,100.0,2190,1890,2572,Unterdorfstrasse 18,Mörigen,2017,Exklusive Dach-Wohnung  in neu (2017) erstellter Liegenschaft in Mörigen zu vermieten.Die Liegenschaft profitiert von einer einzigartigen Lage. Das regional steuergünstige Mörigen gehört zu einem der beliebtesten Wohnorte im Seeland und gilt als „Goldschatz“ oder als „Perle am Bielersee“. Aufgrund der im Vergleich zu den Nachbarsgemeinden deutlich tieferen Steuern sind Einsparungen bis zu Fr. 500.-/Monat möglich (je nach individueller Situation).Die Wohnung ist hochstehendend ausgestattet und verfügt über ausserordentliche Vorzüge:schöner BalkonDampfgarer Vakuumierschublade Weintemperierschrank Amerikanischer Side-by-Side KühlschrankGrosszügiges Badezimmer mit Dusche und BadWaschmaschine und Tumbler in der WohnungElektrische Storen und SonnenstorenWellnessbereich (gemeinsam genutzt)Wasser-EnthärtungsanlageEinstellhallenplätze und Fahrradständer mit Strom-Anschlussuvm.Zur Wohnung können Parkmöglichkeiten (Einstellhallenplatz Aussenparkplatz) gemietet werden.Gerne stehen wir Ihnen für weitere Informationen zur Verfügung.,https://www.immoscout24.ch/de/d/wohnung-mieten-moerigen/7085356,True,False,True,True,False,False,True,True,True
3.5,87.5,1445,1240,2503,Stämpflistrasse 101,Biel/Bienne,2022,"Diese grosszügige 3.5-Zimmer Wohnung im beliebeten Quartiere der Stämpflistrasse nahe dem neuen Naherholungsgebiet der Schüss weiss mit folgenden Eigenschaften zu überzeugen:Grosse Küchem mit Granitabdeckung und vielen SchränkenNeu saniertes Badezimmer mit ""italienischer"" DuscheGrosszügiger und lichtdurchfluteter GrundrissParkett- und PlattenbödenEingangsbereich mit WandschränkeKellerabteilEinstellhallenplätze können dazu gemietet werden.Mietkaution: 3 Bruttomonatsmieten (Firstcaution möglich)Für eine Besichtigung oder Fragen zögern Sie nicht uns zu kontaktieren.Ihr Ottimmo AG Teamo",https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7106642,True,False,True,False,False,False,False,False,False
3.0,78.0,1190,940,2533,Neu'Chemin 3A,Evilard,2021,2021 sanierte 3-Zimmerwohnung im 1. OG mit seitlicher Weitsicht in ruhigem Quartier in der beliebten Gemeinde Leubringen.Moderne Küche mit grossem Kühlschrank Geschirrspüler und GlaskeramikBadezimmer mit BadewanneHochwertige Platten- und ParkettbödenPraktische Wandschränke im EingangMietkaution: 3 Bruttomonatsmieten (Firstcaution möglich)Bitte nehmen Sie zur Kenntnis dass diese Wohnung leider über keinen Balkon verfügt.Gerne stehen wir Ihnen für weitere Auskünfte oder Besichtigungen zur Verfügung.,https://www.immoscout24.ch/de/d/wohnung-mieten-evilard/7106637,True,False,False,False,False,False,False,False,False
3.5,70.0,1350,1150,2502,Bahnhofstrasse 38,Biel/Bienne,0,Diese schöne 3.5-Zimmerwohnung im 5. Stock der Liegenschaft an der Bahnhofstrasse 38 in Biel überzeugt mit folgenden Eigenschaften:Moderne offene Küche mit Granitabdeckung  und Glaskeramik grosser Kühlschrank und Geschirrspühler.Modernes Badezimmer mit Badewanne.Einbauschränke und Reduit.Platten- und Parkettböden.Die Liegenschaft verfügt über einen Lift.Mietkaution: 3 Brutto-Mietzinse. (Firstcaution ist möglich)Bitte nehmen Sie zur Kenntnis dass diese Wohnung kein Balkon hat.Greifen Sie bei diesem seltenen Angebot zu und kontaktieren Sie uns für eine Besichtigung.,https://www.immoscout24.ch/de/d/wohnung-mieten-biel-bienne/7106633,False,False,True,True,False,True,False,False,True
4.5,85.0,1700,280,3122,Hagwiesenstrasse 6,Kehrsatz,2022,Wir vermieten eine 4.5-Zimmerwohnung mit grosszügiger Raumaufteilung und praktischem Grundriss von 85m² in der familienfreundlichen Siedlung Hagwiese ab 01.08.2022. Die Wohnung befindet sich im 1. Obergeschoss in einem 6-Parteienhaus an der Hagwiesenstrasse 6 3122 Kehrsatz. Die Überbauung Hagwiese hat einen eigenen Kindergarten – direkt vor der eigenen Haustüre.Die Wohnung verfügt über:eine halboffene Küche mit Arbeitsflächen Einbauschränken und einer Durchreiche Glaskeramikkochfeld sowie Backofen Geschirrspüler und grossem Kühlschrank inkl. GefrierschrankHeller und geräumiger Ess-/Wohnbereich (grosse Fensterfront)Helle Laminatböden in einheitlicher Optik in sämtlichen ZimmernModerne Deckenleuchten installiert in allen RäumenAlle Fenster verfügen über LamellenstorenDoppelte Nutzungsmöglichkeit dank einer Duschbadewanne beleuchteter Doppel-Spiegelschrank und Doppel-Lavabo inkl. robustem Bodenbelag in elegantem dunkelgrauSepariertes WC mit Lavabo1 Elternschlafzimmer zwei weiteren (Kinder-)Zimmern wobei eines als Heimbüro/Gästezimmer genutzt werden kannBreiter Flur/Eingangsbereich mit eingebautem Garderobenschrank inkl. Verstauraum für Staubsauger Putzmittel etc.Sonnendurchfluteter BalkonPrivates KellerabteilDie Wohnung wird komplett neu gestrichenZur Mitbenützung stehen zur Verfügung:Waschmaschine und ein TrocknungsraumAbstellraum für FahrräderDie sehr gepflegte Umgebungsanlage Hagwiese bietet folgende Vorzüge – exclusiv für die Hagwiesen-Bewohner:Aussenschwimmbad inkl. schöner Gartenanlage und Vorort-WC (kostenlose Mitbenützung)SaunaSchöner Kinderspielplatz (kostenlose Mitbenützung)Aussengrillplatz mit Festbänken direkt neben dem Aussenschwimmbad (kostenlose Mitbenützung)Autowaschplatz in der Einstellhalle (kostenlose Mitbenützung)Kindertagesstätte Schule Einkaufsmöglichkeiten Post öffentlicher Verkehrsmittel (Bahn + Postauto) befinden sich in der Nähe. In 8 Min. erreicht man den Bahnhof Kehrsatz zu Fuss und trifft nach einer 15 Min. Zugfahrt in Bern Bahnhof ein.In ca. 10km befindet sich die Region um Riggisberg welche ein beliebtes Naherholungs- und Wandergebiet ist. Von den Hügeln bieten sich schöne Ausblicke auf die Voralpen der Gantrisch- und Stockhorn-Kette sowie auf die Berner Alpen.Die Liegenschaft verfügt über keinen Lift.Die 4.5-Zimmerwohnung im 1. Obergeschoss kostet Fr. 1'420.00 Nettomietzins + Akonto HK/NK Fr. 280.00 pro Monat.Zusätzlich kann ein Aussenparkplatz für Fr 80.00 pro Monat gemietet werden.,https://www.immoscout24.ch/de/d/wohnung-mieten-kehrsatz/7106623,True,False,False,True,False,False,False,True,True
3.5,100.0,950,750,2710,Grand-Rue 39,Tavannes,0,Très bel appartement avec cachet grand jardin ensolleilé proche de toutes commodités.,https://www.immoscout24.ch/de/d/wohnung-mieten-tavannes/7106309,False,False,False,False,False,False,False,False,True
4.5,145.0,2900,2460,3074,Kräyigenweg 86,Muri b. Bern,2014,An idyllischer und ruhiger Lage Nähe Muribad vermieten wir per 1. Juli 2022 oder nach Vereinbarung eine sehr grosse helle und attraktive 4.5-Zimmer-Wohnung mit 145 m2 Wohnfläche.Die Wohnung überzeugt zudem mit folgenden Eigenschaften:sehr grosszügiger und heller Wohn- und Essbereich (60m2)grosse Fensterfrontenmatt versiegelter Parkett in der ganzen Wohnung1 grosses Badezimmer mit Badewanne1 Badezimmer mit moderner DuscheWaschmaschinenanschluss vorhandengrosszügige Küche mit Granitabdeckung und viel Abstellfläche2 Balkone mit Morgen- und Abendsonneviele Einbauschränke zusätzlicher Abstellraum und KellerabteilRenoviert im Jahr 2014Auf Wunsch können Sie zusätzlich einen Einstellhallenplatz zum Mietzins von CHF 120.00 dazu mieten.Die Liegenschaft befindet sich an optimaler sehr ruhiger und besonnter Lage und trotzdem ist die Autobahn in weniger als 1 Minute erreichbar.Haben wir Ihr Interesse geweckt!Rufen Sie uns noch heute an um einen Besichtigungstermin zu vereinbaren - wir freuen uns auf Ihren Anruf.,https://www.immoscout24.ch/de/d/wohnung-mieten-muri-b-bern/7024337,True,False,True,True,False,False,False,True,True
3.5,60.0,1210,1020,3422,Alpenweg 2,Alchenflüh,2014,Das Haus mit sechs Wohnungen liegt etwas zurückversetzt von den befahrenen Strassen umgeben von einer Matte und einem grösseren Garten ist aber trotzdem in unmittelbarer Nähe vom Bahnhof und Bus.An Interessent:innen mit grünem Daumen können Gartenbeete abgegeben werden (gratis).Es besteht die Möglichkeit einen Parkplatz (+30.-) zu mieten. Weiter gibt es auch die Optionen einen Schopf z.B. für Bikes (+40.-) oder einen kleineren Bastelraum/Büro (+40.-) zu mieten.Wir vermieten an Nichtraucher:Innen.Keller und Estrich.,https://www.immoscout24.ch/de/d/wohnung-mieten-alchenflueh/7105326,True,True,False,True,False,False,False,False,True
